IDSK,id,cust_id,order_date,region,sales_rep,line_id,prod_id,quantity,ship_date,PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID_x,UnitPrice_x,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate,OrderID,ProductID_y,UnitPrice_y,Quantity,Discount
950,2560,101,14-Sep-1998 12:00:00 AM,Eastern,129,1,300,24,15-Sep-1998 12:00:00 AM,433,951,2013-08-19,3,408,47.544,142.632,3.0,0.0,3.0,2013-08-12,10607,40,18.4,42,0.0
951,2560,101,14-Sep-1998 12:00:00 AM,Eastern,129,2,301,24,15-Sep-1998 12:00:00 AM,433,952,2013-08-19,3,409,43.2705,129.8115,3.0,0.0,3.0,2013-08-12,10607,72,34.8,12,0.0
952,2561,209,14-Sep-1998 12:00:00 AM,Western,195,1,400,12,15-Sep-1998 12:00:00 AM,433,953,2013-08-19,3,410,41.1705,123.5115,3.0,0.0,3.0,2013-08-12,10608,56,38.0,28,0.0
953,2561,209,14-Sep-1998 12:00:00 AM,Western,195,2,401,12,15-Sep-1998 12:00:00 AM,434,954,2013-08-19,3,424,49.6965,149.0895,3.0,0.0,3.0,2013-08-12,10609,1,18.0,3,0.0
954,2562,102,15-Sep-1998 12:00:00 AM,Eastern,690,1,302,48,16-Sep-1998 12:00:00 AM,434,955,2013-08-19,3,425,45.423,136.269,3.0,0.0,3.0,2013-08-12,10609,10,31.0,10,0.0
955,2562,102,15-Sep-1998 12:00:00 AM,Eastern,690,2,400,36,16-Sep-1998 12:00:00 AM,435,956,2013-08-19,3,320,47.4705,142.4115,3.0,0.0,3.0,2013-08-12,10609,21,10.0,6,0.0
956,2563,208,15-Sep-1998 12:00:00 AM,Eastern,1596,1,302,12,16-Sep-1998 12:00:00 AM,435,957,2013-08-19,3,321,42.798,128.394,3.0,0.0,3.0,2013-08-12,10610,36,19.0,21,0.25
957,2563,208,15-Sep-1998 12:00:00 AM,Eastern,1596,2,700,24,16-Sep-1998 12:00:00 AM,435,958,2013-08-19,60,322,25.4205,1525.23,60.0,0.0,60.0,2013-08-12,10611,1,18.0,6,0.0
958,2564,103,16-Sep-1998 12:00:00 AM,Eastern,299,1,301,12,20-Sep-1998 12:00:00 AM,436,959,2013-08-19,3,438,41.223,123.669,3.0,0.0,3.0,2013-08-12,10611,2,19.0,10,0.0
959,2564,103,16-Sep-1998 12:00:00 AM,Eastern,299,2,302,12,20-Sep-1998 12:00:00 AM,436,960,2013-08-19,3,439,45.4965,136.4895,3.0,0.0,3.0,2013-08-12,10611,60,34.0,15,0.0
960,2565,207,16-Sep-1998 12:00:00 AM,Central,467,1,400,36,20-Sep-1998 12:00:00 AM,436,961,2013-08-19,3,440,41.223,123.669,3.0,0.0,3.0,2013-08-12,10612,10,31.0,70,0.0
961,2566,104,20-Sep-1998 12:00:00 AM,South,949,1,500,24,21-Sep-1998 12:00:00 AM,436,962,2013-08-19,3,441,39.123,117.369,3.0,0.0,3.0,2013-08-12,10612,36,19.0,55,0.0
962,2566,104,20-Sep-1998 12:00:00 AM,South,949,2,501,24,21-Sep-1998 12:00:00 AM,437,963,2013-08-19,550,941,62.9895,34644.225,550.0,0.0,550.0,2013-08-12,10612,49,20.0,18,0.0
963,2567,206,20-Sep-1998 12:00:00 AM,Eastern,902,1,401,48,20-Sep-1998 12:00:00 AM,438,964,2013-08-19,3,320,45.3705,136.1115,3.0,0.0,3.0,2013-08-12,10612,60,34.0,40,0.0
964,2568,105,21-Sep-1998 12:00:00 AM,Central,856,1,600,36,22-Sep-1998 12:00:00 AM,438,965,2013-08-19,3,321,40.488,121.464,3.0,0.0,3.0,2013-08-12,10612,76,18.0,80,0.0
965,2568,105,21-Sep-1998 12:00:00 AM,Central,856,2,601,36,22-Sep-1998 12:00:00 AM,438,966,2013-08-19,60,322,26.3655,1581.93,60.0,0.0,60.0,2013-08-12,10613,13,6.0,8,0.10000000149011612
966,2569,205,21-Sep-1998 12:00:00 AM,Eastern,299,1,300,12,22-Sep-1998 12:00:00 AM,439,967,2013-08-19,3,504,48.762,146.286,3.0,0.0,3.0,2013-08-12,10613,75,7.75,40,0.0
967,2569,205,21-Sep-1998 12:00:00 AM,Eastern,299,2,700,24,22-Sep-1998 12:00:00 AM,440,968,2013-08-19,3,497,34.188,102.564,3.0,0.0,3.0,2013-08-12,10614,11,21.0,14,0.0
968,2570,106,22-Sep-1998 12:00:00 AM,Eastern,667,1,400,36,23-Sep-1998 12:00:00 AM,441,969,2013-08-19,3,323,50.2635,150.7905,3.0,0.0,3.0,2013-08-12,10614,21,10.0,8,0.0
969,2570,106,22-Sep-1998 12:00:00 AM,Eastern,667,2,401,24,23-Sep-1998 12:00:00 AM,442,970,2013-08-19,550,523,10.731,5902.05,550.0,82.0,468.0,2013-08-12,10614,39,18.0,5,0.0
970,2571,204,22-Sep-1998 12:00:00 AM,Central,129,1,302,12,23-Sep-1998 12:00:00 AM,442,971,2013-08-19,550,524,14.1225,7767.375,550.0,0.0,550.0,2013-08-12,10615,55,24.0,5,0.0
971,2571,204,22-Sep-1998 12:00:00 AM,Central,129,2,700,12,23-Sep-1998 12:00:00 AM,443,972,2013-08-19,60,492,50.2635,3015.81,60.0,0.0,60.0,2013-08-12,10616,38,263.5,15,0.05000000074505806
972,2572,107,22-Sep-1998 12:00:00 AM,South,1142,1,600,72,23-Sep-1998 12:00:00 AM,443,973,2013-08-19,60,493,57.1515,3429.09,60.0,0.0,60.0,2013-08-12,10616,56,38.0,14,0.0
973,2573,203,23-Sep-1998 12:00:00 AM,Central,195,1,300,24,24-Sep-1998 12:00:00 AM,443,974,2013-08-19,60,494,53.2035,3192.21,60.0,0.0,60.0,2013-08-12,10616,70,15.0,15,0.05000000074505806
974,2573,203,23-Sep-1998 12:00:00 AM,Central,195,2,302,24,24-Sep-1998 12:00:00 AM,444,975,2013-08-19,550,910,40.9395,22516.725,550.0,0.0,550.0,2013-08-12,10616,71,21.5,15,0.05000000074505806
975,2574,108,23-Sep-1998 12:00:00 AM,South,690,1,301,48,23-Sep-1998 12:00:00 AM,444,976,2013-08-19,550,911,21.0945,11601.975,550.0,0.0,550.0,2013-08-12,10617,59,55.0,30,0.15000000596046448
976,2575,202,24-Sep-1998 12:00:00 AM,Eastern,299,1,400,24,27-Sep-1998 12:00:00 AM,445,977,2013-08-19,60,506,9.198,551.88,60.0,0.0,60.0,2013-08-12,10618,6,25.0,70,0.0
977,2575,202,24-Sep-1998 12:00:00 AM,Eastern,299,2,401,12,27-Sep-1998 12:00:00 AM,446,978,2013-08-19,550,351,5.775,3176.25,468.0,0.0,468.0,2013-08-12,10618,56,38.0,20,0.0
978,2576,109,24-Sep-1998 12:00:00 AM,Canada,667,1,500,36,27-Sep-1998 12:00:00 AM,446,979,2013-08-19,550,352,1.155,635.25,550.0,0.0,550.0,2013-08-12,10618,68,12.5,15,0.0
979,2576,109,24-Sep-1998 12:00:00 AM,Canada,667,2,501,24,27-Sep-1998 12:00:00 AM,446,980,2013-08-19,550,679,5.775,3176.25,550.0,0.0,550.0,2013-08-12,10619,21,10.0,42,0.0
980,2577,201,27-Sep-1998 12:00:00 AM,Central,129,1,300,12,28-Sep-1998 12:00:00 AM,447,981,2013-08-19,550,507,23.394,12866.7,550.0,0.0,550.0,2013-08-12,10619,22,21.0,40,0.0
981,2577,201,27-Sep-1998 12:00:00 AM,Central,129,2,301,12,28-Sep-1998 12:00:00 AM,447,982,2013-08-19,550,508,27.6465,15205.575,550.0,0.0,550.0,2013-08-12,10620,24,4.5,5,0.0
982,2577,201,27-Sep-1998 12:00:00 AM,Central,129,3,302,12,28-Sep-1998 12:00:00 AM,448,983,2013-08-19,550,355,1.365,750.75,550.0,0.0,550.0,2013-08-12,10620,52,7.0,5,0.0
983,2578,110,27-Sep-1998 12:00:00 AM,Central,1142,1,700,36,18-Sep-1998 12:00:00 AM,448,984,2013-08-19,550,940,62.9895,34644.225,550.0,0.0,550.0,2013-08-12,10621,19,9.2,5,0.0
984,2579,133,29-Sep-1998 12:00:00 AM,Western,195,1,500,60,01-Oct-1998 12:00:00 AM,448,985,2013-08-19,550,535,3.486,1917.3,550.0,0.0,550.0,2013-08-12,10621,23,9.0,10,0.0
985,2580,200,28-Sep-1998 12:00:00 AM,Eastern,195,1,700,12,28-Sep-1998 12:00:00 AM,449,986,2013-08-20,550,351,6.195,3407.25,550.0,0.0,550.0,2013-08-13,10621,70,15.0,20,0.0
986,2581,111,29-Sep-1998 12:00:00 AM,Eastern,690,1,400,24,30-Sep-1998 12:00:00 AM,449,987,2013-08-20,550,352,1.47,808.5,550.0,0.0,550.0,2013-08-13,10621,71,21.5,15,0.0
987,2582,209,30-Sep-1998 12:00:00 AM,Western,299,1,400,12,01-Oct-1998 12:00:00 AM,449,988,2013-08-20,550,679,6.195,3407.25,550.0,0.0,550.0,2013-08-13,10622,2,19.0,20,0.0
988,2583,101,04-Oct-1998 12:00:00 AM,Eastern,902,1,600,24,05-Oct-1998 12:00:00 AM,450,989,2013-08-20,550,507,22.1655,12191.025,550.0,0.0,550.0,2013-08-13,10622,68,12.5,18,0.20000000298023224
989,2583,101,04-Oct-1998 12:00:00 AM,Eastern,902,2,601,24,05-Oct-1998 12:00:00 AM,450,990,2013-08-20,550,508,29.2845,16106.475,550.0,55.0,495.0,2013-08-13,10623,14,23.25,21,0.0
990,2584,208,05-Oct-1998 12:00:00 AM,Eastern,467,1,600,36,06-Oct-1998 12:00:00 AM,451,991,2013-08-20,3,491,19.9815,59.9445,3.0,0.0,3.0,2013-08-13,10623,19,9.2,15,0.10000000149011612
991,2584,208,05-Oct-1998 12:00:00 AM,Eastern,467,2,601,24,06-Oct-1998 12:00:00 AM,452,992,2013-08-20,3,346,41.244,123.732,3.0,0.0,3.0,2013-08-13,10623,21,10.0,25,0.10000000149011612
992,2585,102,07-Oct-1998 12:00:00 AM,Eastern,467,1,300,12,08-Oct-1998 12:00:00 AM,452,993,2013-08-20,3,347,36.9705,110.9115,3.0,0.0,3.0,2013-08-13,10623,24,4.5,3,0.0
993,2585,102,07-Oct-1998 12:00:00 AM,Eastern,467,2,301,12,08-Oct-1998 12:00:00 AM,453,994,2013-08-20,550,935,31.4895,17319.225,550.0,0.0,550.0,2013-08-13,10623,35,18.0,30,0.10000000149011612
994,2586,207,08-Oct-1998 12:00:00 AM,Central,949,1,400,24,11-Oct-1998 12:00:00 AM,453,995,2013-08-20,550,936,48.2895,26559.225,550.0,0.0,550.0,2013-08-13,10624,28,45.6,10,0.0
995,2586,207,08-Oct-1998 12:00:00 AM,Central,949,2,401,12,11-Oct-1998 12:00:00 AM,454,996,2013-08-20,3,375,43.344,130.032,3.0,0.0,3.0,2013-08-13,10624,29,123.79,6,0.0
996,2587,103,11-Oct-1998 12:00:00 AM,Eastern,902,1,300,36,12-Oct-1998 12:00:00 AM,454,997,2013-08-20,3,376,39.0705,117.2115,3.0,0.0,3.0,2013-08-13,10624,44,19.45,10,0.0
997,2587,103,11-Oct-1998 12:00:00 AM,Eastern,902,2,301,36,12-Oct-1998 12:00:00 AM,455,998,2013-08-20,550,480,11.6655,6416.025,550.0,0.0,550.0,2013-08-13,10625,14,23.25,3,0.0
998,2588,206,12-Oct-1998 12:00:00 AM,Eastern,195,1,400,24,13-Oct-1998 12:00:00 AM,455,999,2013-08-20,550,481,11.088,6098.4,523.0,0.0,523.0,2013-08-13,10625,42,14.0,5,0.0
999,2588,206,12-Oct-1998 12:00:00 AM,Eastern,195,2,401,24,13-Oct-1998 12:00:00 AM,455,1000,2013-08-20,550,482,8.757,4816.35,550.0,0.0,550.0,2013-08-13,10625,60,34.0,10,0.0
1000,2589,104,12-Oct-1998 12:00:00 AM,South,1142,1,500,12,13-Oct-1998 12:00:00 AM,455,1001,2013-08-20,550,483,9.6915,5330.325,550.0,0.0,550.0,2013-08-13,10626,53,32.8,12,0.0
1001,2589,104,12-Oct-1998 12:00:00 AM,South,1142,2,501,12,13-Oct-1998 12:00:00 AM,455,1002,2013-08-20,550,484,6.8775,3782.625,550.0,0.0,550.0,2013-08-13,10626,60,34.0,20,0.0
1002,2590,205,13-Oct-1998 12:00:00 AM,Eastern,129,1,700,36,14-Oct-1998 12:00:00 AM,455,1003,2013-08-20,550,485,7.8015,4290.825,550.0,0.0,550.0,2013-08-13,10626,71,21.5,20,0.0
1003,2591,105,13-Oct-1998 12:00:00 AM,Central,195,1,300,24,14-Oct-1998 12:00:00 AM,455,1004,2013-08-20,550,486,8.757,4816.35,550.0,0.0,550.0,2013-08-13,10627,62,49.3,15,0.0
1004,2591,105,13-Oct-1998 12:00:00 AM,Central,195,2,301,24,14-Oct-1998 12:00:00 AM,455,1005,2013-08-20,550,487,5.8065,3193.575,550.0,0.0,550.0,2013-08-13,10627,73,15.0,35,0.15000000596046448
1005,2592,204,13-Oct-1998 12:00:00 AM,Central,690,1,302,12,13-Oct-1998 12:00:00 AM,455,1006,2013-08-20,550,488,8.862,4874.1,550.0,0.0,550.0,2013-08-13,10628,1,18.0,25,0.0
1006,2593,106,15-Oct-1998 12:00:00 AM,Eastern,1596,1,400,12,18-Oct-1998 12:00:00 AM,455,1007,2013-08-20,550,489,10.4685,5757.675,550.0,0.0,550.0,2013-08-13,10629,29,123.79,20,0.0
1007,2593,106,15-Oct-1998 12:00:00 AM,Eastern,1596,2,401,24,18-Oct-1998 12:00:00 AM,456,1008,2013-08-20,3,402,47.4705,142.4115,3.0,0.0,3.0,2013-08-13,10629,64,33.25,9,0.0
1008,2594,203,15-Oct-1998 12:00:00 AM,Central,299,1,600,12,18-Oct-1998 12:00:00 AM,457,1009,2013-08-20,550,510,23.079,12693.45,550.0,0.0,550.0,2013-08-13,10630,55,24.0,12,0.05000000074505806
1009,2594,203,15-Oct-1998 12:00:00 AM,Central,299,2,601,12,18-Oct-1998 12:00:00 AM,457,1010,2013-08-20,550,511,29.274,16100.7,550.0,0.0,550.0,2013-08-13,10630,76,18.0,35,0.0
1010,2595,107,15-Oct-1998 12:00:00 AM,South,467,1,700,48,18-Oct-1998 12:00:00 AM,457,1011,2013-08-20,550,512,34.9755,19236.525,550.0,0.0,550.0,2013-08-13,10631,75,7.75,8,0.10000000149011612
1011,2596,202,18-Oct-1998 12:00:00 AM,Eastern,949,1,500,24,19-Oct-1998 12:00:00 AM,458,1012,2013-08-20,3,408,43.2705,129.8115,3.0,0.0,3.0,2013-08-13,10632,2,19.0,30,0.05000000074505806
1012,2596,202,18-Oct-1998 12:00:00 AM,Eastern,949,2,501,24,19-Oct-1998 12:00:00 AM,458,1013,2013-08-20,3,409,41.1705,123.5115,3.0,0.0,3.0,2013-08-13,10632,33,2.5,20,0.05000000074505806
1013,2597,108,18-Oct-1998 12:00:00 AM,South,902,1,300,12,19-Oct-1998 12:00:00 AM,458,1014,2013-08-20,550,914,21.0945,11601.975,550.0,0.0,550.0,2013-08-13,10633,12,38.0,36,0.15000000596046448
1014,2597,108,18-Oct-1998 12:00:00 AM,South,902,2,301,12,19-Oct-1998 12:00:00 AM,458,1015,2013-08-20,550,915,30.4395,16741.725,550.0,0.0,550.0,2013-08-13,10633,13,6.0,13,0.15000000596046448
1015,2598,201,19-Oct-1998 12:00:00 AM,Central,856,1,400,24,20-Oct-1998 12:00:00 AM,458,1016,2013-08-20,550,916,40.9395,22516.725,550.0,0.0,550.0,2013-08-13,10633,26,31.23,35,0.15000000596046448
1016,2598,201,19-Oct-1998 12:00:00 AM,Central,856,2,401,36,20-Oct-1998 12:00:00 AM,459,1017,2013-08-20,550,525,2.3205,1276.275,550.0,0.0,550.0,2013-08-13,10633,62,49.3,80,0.15000000596046448
1017,2599,109,19-Oct-1998 12:00:00 AM,Canada,299,1,302,72,19-Oct-1998 12:00:00 AM,460,1018,2013-08-20,550,526,3.6435,2003.925,550.0,0.0,550.0,2013-08-13,10634,7,30.0,35,0.0
1018,2600,200,19-Oct-1998 12:00:00 AM,Eastern,667,1,601,24,20-Oct-1998 12:00:00 AM,461,1019,2013-08-20,550,913,40.9395,22516.725,550.0,0.0,550.0,2013-08-13,10634,18,62.5,50,0.0
1019,2601,110,20-Oct-1998 12:00:00 AM,Central,1142,1,400,36,21-Oct-1998 12:00:00 AM,462,1020,2013-08-20,60,356,3.6015,216.09,60.0,9.0,51.0,2013-08-13,10634,51,53.0,15,0.0
1020,2601,110,20-Oct-1998 12:00:00 AM,Central,1142,2,401,36,21-Oct-1998 12:00:00 AM,462,1021,2013-08-20,60,357,3.9795,238.77,60.0,0.0,60.0,2013-08-13,10634,75,7.75,2,0.0
1021,2602,199,20-Oct-1998 12:00:00 AM,Eastern,129,1,500,12,21-Oct-1998 12:00:00 AM,463,1022,2013-08-20,550,935,31.4895,17319.225,550.0,0.0,550.0,2013-08-13,10635,4,22.0,10,0.10000000149011612
1022,2602,199,20-Oct-1998 12:00:00 AM,Eastern,129,2,601,24,21-Oct-1998 12:00:00 AM,463,1023,2013-08-20,550,936,48.2895,26559.225,550.0,0.0,550.0,2013-08-13,10635,5,21.35,15,0.10000000149011612
1023,2603,111,21-Oct-1998 12:00:00 AM,Eastern,690,1,301,12,22-Oct-1998 12:00:00 AM,464,1024,2013-08-20,550,524,12.9675,7132.125,550.0,0.0,550.0,2013-08-13,10635,22,21.0,40,0.0
1024,2603,111,21-Oct-1998 12:00:00 AM,Eastern,690,2,700,36,22-Oct-1998 12:00:00 AM,465,1025,2013-08-21,550,911,21.0945,11601.975,550.0,0.0,550.0,2013-08-14,10636,4,22.0,25,0.0
1025,2604,198,22-Oct-1998 12:00:00 AM,Western,1596,1,400,24,25-Oct-1998 12:00:00 AM,465,1026,2013-08-21,550,912,30.4395,16741.725,523.0,0.0,523.0,2013-08-14,10636,58,13.25,6,0.0
1026,2604,198,22-Oct-1998 12:00:00 AM,Western,1596,2,401,24,25-Oct-1998 12:00:00 AM,466,1027,2013-08-21,550,910,40.9395,22516.725,468.0,0.0,468.0,2013-08-14,10637,11,21.0,10,0.0
1027,2605,112,22-Oct-1998 12:00:00 AM,Central,299,1,700,36,22-Oct-1998 12:00:00 AM,467,1028,2013-08-21,550,937,62.9895,34644.225,550.0,0.0,550.0,2013-08-14,10637,50,16.25,25,0.05000000074505806
1028,2606,197,25-Oct-1998 12:00:00 AM,South,467,1,500,12,26-Oct-1998 12:00:00 AM,468,1029,2013-08-21,3,463,47.523,142.569,3.0,0.0,3.0,2013-08-14,10637,56,38.0,60,0.05000000074505806
1029,2606,197,25-Oct-1998 12:00:00 AM,South,467,2,501,24,26-Oct-1998 12:00:00 AM,468,1030,2013-08-21,3,464,45.423,136.269,3.0,0.0,3.0,2013-08-14,10638,45,9.5,20,0.0
1030,2607,113,25-Oct-1998 12:00:00 AM,Central,949,1,302,48,26-Oct-1998 12:00:00 AM,468,1031,2013-08-21,3,465,49.6965,149.0895,3.0,0.0,3.0,2013-08-14,10638,65,21.05,21,0.0
1031,2608,196,25-Oct-1998 12:00:00 AM,Canada,902,1,601,12,25-Oct-1998 12:00:00 AM,468,1032,2013-08-21,3,466,45.423,136.269,3.0,0.0,3.0,2013-08-14,10638,72,34.8,60,0.0
1032,2609,114,26-Oct-1998 12:00:00 AM,Central,856,1,600,36,27-Oct-1998 12:00:00 AM,468,1033,2013-08-21,3,467,43.323,129.969,3.0,0.0,3.0,2013-08-14,10639,18,62.5,8,0.0
1033,2609,114,26-Oct-1998 12:00:00 AM,Central,856,2,601,24,27-Oct-1998 12:00:00 AM,469,1034,2013-08-21,3,462,47.6805,143.0415,3.0,0.0,3.0,2013-08-14,10640,69,36.0,20,0.25
1034,2610,195,26-Oct-1998 12:00:00 AM,South,299,1,300,12,27-Oct-1998 12:00:00 AM,470,1035,2013-08-21,550,510,23.4045,12872.475,550.0,0.0,550.0,2013-08-14,10640,70,15.0,15,0.25
1035,2610,195,26-Oct-1998 12:00:00 AM,South,299,2,301,12,27-Oct-1998 12:00:00 AM,470,1036,2013-08-21,550,511,27.867,15326.85,550.0,55.0,495.0,2013-08-14,10641,2,19.0,50,0.0
1036,2611,115,27-Oct-1998 12:00:00 AM,Central,667,1,302,24,28-Oct-1998 12:00:00 AM,471,1037,2013-08-21,550,527,6.7515,3713.325,550.0,0.0,550.0,2013-08-14,10641,40,18.4,60,0.0
1037,2611,115,27-Oct-1998 12:00:00 AM,Central,667,2,700,48,28-Oct-1998 12:00:00 AM,472,1038,2013-08-21,550,938,31.4895,17319.225,550.0,82.0,468.0,2013-08-14,10642,21,10.0,30,0.20000000298023224
1038,2612,194,27-Oct-1998 12:00:00 AM,Eastern,129,1,400,24,28-Oct-1998 12:00:00 AM,472,1039,2013-08-21,550,939,48.2895,26559.225,550.0,0.0,550.0,2013-08-14,10642,61,28.5,20,0.20000000298023224
1039,2613,116,28-Oct-1998 12:00:00 AM,Eastern,1142,1,500,36,29-Oct-1998 12:00:00 AM,473,1040,2013-08-21,60,494,50.7465,3044.79,60.0,0.0,60.0,2013-08-14,10643,28,45.6,15,0.25
1040,2613,116,28-Oct-1998 12:00:00 AM,Eastern,1142,2,501,36,29-Oct-1998 12:00:00 AM,473,1041,2013-08-21,60,495,62.9265,3775.59,60.0,0.0,60.0,2013-08-14,10643,39,18.0,21,0.25
1041,2614,193,28-Oct-1998 12:00:00 AM,Central,690,1,600,24,28-Oct-1998 12:00:00 AM,473,1042,2013-08-21,60,496,49.6545,2979.27,60.0,0.0,60.0,2013-08-14,10643,46,12.0,2,0.25
1042,2615,117,28-Oct-1998 12:00:00 AM,Central,1596,1,700,60,29-Oct-1998 12:00:00 AM,474,1043,2013-08-21,550,523,10.3845,5711.475,550.0,0.0,550.0,2013-08-14,10644,18,62.5,4,0.10000000149011612
1043,2616,192,29-Oct-1998 12:00:00 AM,Central,299,1,301,12,01-Nov-1998 12:00:00 AM,475,1044,2013-08-21,3,426,43.4805,130.4415,3.0,0.0,3.0,2013-08-14,10644,43,46.0,20,0.0
1044,2616,192,29-Oct-1998 12:00:00 AM,Central,299,2,501,24,01-Nov-1998 12:00:00 AM,475,1045,2013-08-21,3,427,47.754,143.262,3.0,0.0,3.0,2013-08-14,10644,46,12.0,21,0.10000000149011612
1045,2617,118,02-Nov-1998 12:00:00 AM,South,467,1,400,24,03-Nov-1998 12:00:00 AM,475,1046,2013-08-21,3,428,43.4805,130.4415,3.0,0.0,3.0,2013-08-14,10645,18,62.5,20,0.0
1046,2617,118,02-Nov-1998 12:00:00 AM,South,467,2,401,12,03-Nov-1998 12:00:00 AM,475,1047,2013-08-21,3,429,41.3805,124.1415,3.0,0.0,3.0,2013-08-14,10645,36,19.0,15,0.0
1047,2618,191,02-Nov-1998 12:00:00 AM,South,902,1,600,12,03-Nov-1998 12:00:00 AM,475,1048,2013-08-21,3,430,45.654,136.962,3.0,0.0,3.0,2013-08-14,10646,1,18.0,15,0.25
1048,2618,191,02-Nov-1998 12:00:00 AM,South,902,2,601,24,03-Nov-1998 12:00:00 AM,475,1049,2013-08-21,3,431,41.3805,124.1415,3.0,0.0,3.0,2013-08-14,10646,10,31.0,18,0.25
1049,2619,119,03-Nov-1998 12:00:00 AM,Western,856,1,300,12,04-Nov-1998 12:00:00 AM,475,1050,2013-08-21,3,432,39.2805,117.8415,3.0,0.0,3.0,2013-08-14,10646,71,21.5,30,0.25
1050,2619,119,03-Nov-1998 12:00:00 AM,Western,856,2,700,36,04-Nov-1998 12:00:00 AM,475,1051,2013-08-21,3,433,43.554,130.662,3.0,0.0,3.0,2013-08-14,10646,77,13.0,35,0.25
1051,2620,190,03-Nov-1998 12:00:00 AM,Central,299,1,301,24,04-Nov-1998 12:00:00 AM,475,1052,2013-08-21,3,434,39.2805,117.8415,3.0,0.0,3.0,2013-08-14,10647,19,9.2,30,0.0
1052,2620,190,03-Nov-1998 12:00:00 AM,Central,299,2,302,24,04-Nov-1998 12:00:00 AM,475,1053,2013-08-21,3,435,37.1805,111.5415,3.0,0.0,3.0,2013-08-14,10647,39,18.0,20,0.0
1053,2621,120,04-Nov-1998 12:00:00 AM,Eastern,667,1,400,12,05-Nov-1998 12:00:00 AM,475,1054,2013-08-21,3,436,41.454,124.362,3.0,0.0,3.0,2013-08-14,10648,22,21.0,15,0.0
1054,2621,120,04-Nov-1998 12:00:00 AM,Eastern,667,2,401,12,05-Nov-1998 12:00:00 AM,475,1055,2013-08-21,3,437,37.1805,111.5415,3.0,0.0,3.0,2013-08-14,10648,24,4.5,15,0.15000000596046448
1055,2622,189,04-Nov-1998 12:00:00 AM,Eastern,1142,1,302,24,05-Nov-1998 12:00:00 AM,476,1056,2013-08-21,3,490,12.7155,38.1465,3.0,0.0,3.0,2013-08-14,10649,28,45.6,20,0.0
1056,2623,121,05-Nov-1998 12:00:00 AM,Central,129,1,600,12,08-Nov-1998 12:00:00 AM,476,1057,2013-08-21,3,491,19.9395,59.8185,3.0,0.0,3.0,2013-08-14,10649,72,34.8,15,0.0
1057,2623,121,05-Nov-1998 12:00:00 AM,Central,129,2,700,12,08-Nov-1998 12:00:00 AM,477,1058,2013-08-21,3,528,38.157,114.471,3.0,0.0,3.0,2013-08-14,10650,30,25.89,30,0.0
1058,2624,188,05-Nov-1998 12:00:00 AM,Central,195,1,601,24,08-Nov-1998 12:00:00 AM,478,1059,2013-08-21,3,505,44.2155,132.6465,3.0,0.0,3.0,2013-08-14,10650,53,32.8,25,0.05000000074505806
1059,2625,122,08-Nov-1998 12:00:00 AM,Eastern,690,1,302,12,09-Nov-1998 12:00:00 AM,479,1060,2013-08-21,550,938,31.4895,17319.225,550.0,0.0,550.0,2013-08-14,10650,54,7.45,30,0.0
1060,2625,122,08-Nov-1998 12:00:00 AM,Eastern,690,2,501,24,09-Nov-1998 12:00:00 AM,479,1061,2013-08-21,550,939,48.2895,26559.225,550.0,0.0,550.0,2013-08-14,10651,19,9.2,12,0.25
1061,2625,122,08-Nov-1998 12:00:00 AM,Eastern,690,3,700,24,09-Nov-1998 12:00:00 AM,480,1062,2013-08-21,60,358,6.9825,418.95,60.0,0.0,60.0,2013-08-14,10651,22,21.0,20,0.25
1062,2626,187,08-Nov-1998 12:00:00 AM,Central,1596,1,400,12,09-Nov-1998 12:00:00 AM,481,1063,2013-08-22,3,438,47.6805,143.0415,3.0,0.0,3.0,2013-08-15,10652,30,25.89,2,0.25
1063,2626,187,08-Nov-1998 12:00:00 AM,Central,1596,2,500,12,09-Nov-1998 12:00:00 AM,481,1064,2013-08-22,3,439,45.5805,136.7415,3.0,0.0,3.0,2013-08-15,10652,42,14.0,20,0.0
1064,2627,123,09-Nov-1998 12:00:00 AM,Canada,299,1,300,24,10-Nov-1998 12:00:00 AM,481,1065,2013-08-22,3,440,49.854,149.562,3.0,0.0,3.0,2013-08-15,10653,16,17.45,30,0.10000000149011612
1065,2627,123,09-Nov-1998 12:00:00 AM,Canada,299,2,301,24,10-Nov-1998 12:00:00 AM,481,1066,2013-08-22,3,441,45.5805,136.7415,3.0,0.0,3.0,2013-08-15,10653,60,34.0,20,0.10000000149011612
1066,2627,123,09-Nov-1998 12:00:00 AM,Canada,299,3,302,12,10-Nov-1998 12:00:00 AM,482,1067,2013-08-22,60,356,3.381,202.86,60.0,9.0,51.0,2013-08-15,10654,4,22.0,12,0.10000000149011612
1067,2628,186,09-Nov-1998 12:00:00 AM,Central,467,1,400,36,10-Nov-1998 12:00:00 AM,482,1068,2013-08-22,60,357,4.3155,258.93,60.0,0.0,60.0,2013-08-15,10654,39,18.0,20,0.10000000149011612
1068,2629,124,10-Nov-1998 12:00:00 AM,Eastern,949,1,600,12,11-Nov-1998 12:00:00 AM,483,1069,2013-08-22,3,377,45.444,136.332,3.0,0.0,3.0,2013-08-15,10654,54,7.45,6,0.10000000149011612
